	Heater Time	Heater 6 	Heater 7	Heater 8	Heater 9	Heater 10	Heater 11	Heater 12	Heater 13	Heater 14	Heater 15	Heater 16	Heater 17	Program Time	MFC 1	MFC Time	Cycles Remaining	Recipe	Loop
	1810.3	200.0	200.0	200.0	199.9	35.7	44.9	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767774.8	29.901	1812.091	113	Thermal Al2O3 STANDARD	
	1814.3	200.0	199.9	200.0	200.0	35.7	44.9	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767777.8	29.901	1815.091	113	Thermal Al2O3 STANDARD	
	1816.3	200.0	200.0	200.0	200.0	35.7	44.9	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767780.8	29.907	1818.092	112	Thermal Al2O3 STANDARD	
	1820.3	200.0	200.0	200.0	200.0	35.7	44.9	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767783.8	29.932	1821.091	112	Thermal Al2O3 STANDARD	
	1822.3	200.0	200.0	200.0	200.0	35.7	44.9	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767786.8	29.913	1824.090	112	Thermal Al2O3 STANDARD	
	1826.3	200.0	200.0	200.0	200.0	35.8	44.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767789.8	29.883	1827.091	112	Thermal Al2O3 STANDARD	
	1828.3	200.0	200.0	200.1	200.1	35.7	44.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767792.8	29.913	1830.091	112	Thermal Al2O3 STANDARD	
	1832.3	200.0	199.9	200.0	200.1	35.7	44.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767795.8	29.938	1833.091	112	Thermal Al2O3 STANDARD	
	1834.3	200.0	200.0	200.0	200.0	35.7	44.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767798.8	29.877	1836.091	111	Thermal Al2O3 STANDARD	
	1838.3	200.0	199.9	200.0	200.0	35.7	44.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767801.8	29.846	1839.090	111	Thermal Al2O3 STANDARD	
	1840.3	200.0	200.0	200.0	200.0	35.7	44.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767804.8	29.877	1842.090	111	Thermal Al2O3 STANDARD	
	1844.3	200.0	199.9	200.0	200.1	35.7	44.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767807.8	29.907	1845.091	111	Thermal Al2O3 STANDARD	
	1846.3	200.0	199.9	200.0	200.0	35.7	44.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767810.8	29.877	1848.092	111	Thermal Al2O3 STANDARD	
	1850.3	200.2	200.1	200.1	200.1	35.8	44.7	27.1	 0.0	 0.0	28.0	 0.0	 0.0	767813.8	29.858	1851.091	111	Thermal Al2O3 STANDARD	
	1852.3	200.0	200.0	200.1	200.1	35.7	44.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767816.8	29.889	1854.091	111	Thermal Al2O3 STANDARD	
	1856.3	200.0	199.9	200.0	200.0	35.7	44.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767819.8	29.919	1857.090	110	Thermal Al2O3 STANDARD	
	1858.3	200.0	200.0	200.0	200.0	35.7	44.7	27.0	 0.0	 0.0	27.8	 0.0	 0.0	767822.8	29.944	1860.090	110	Thermal Al2O3 STANDARD	
	1862.3	199.9	199.7	199.8	199.8	35.6	44.5	27.0	 0.0	 0.0	27.9	 0.0	 0.0	767825.8	29.846	1863.091	110	Thermal Al2O3 STANDARD	
	1864.3	200.0	199.9	200.0	200.0	35.7	44.6	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767828.8	29.913	1866.091	110	Thermal Al2O3 STANDARD	
	1868.3	200.0	199.9	200.0	199.9	35.7	44.6	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767831.8	29.944	1869.091	110	Thermal Al2O3 STANDARD	
	1870.3	200.0	200.0	200.0	200.0	35.7	44.5	27.0	 0.0	 0.0	27.9	 0.0	 0.0	767834.8	29.877	1872.091	110	Thermal Al2O3 STANDARD	
	1874.3	199.9	200.0	200.0	200.0	35.7	44.6	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767837.8	29.846	1875.090	110	Thermal Al2O3 STANDARD	
	1876.3	199.9	199.9	199.9	200.1	35.8	44.6	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767840.8	29.858	1878.090	109	Thermal Al2O3 STANDARD	
	1880.3	200.0	200.0	200.0	200.2	35.9	44.7	27.2	 0.0	 0.0	28.0	 0.0	 0.0	767843.8	29.926	1881.091	109	Thermal Al2O3 STANDARD	
	1882.3	199.9	200.0	200.0	200.0	35.7	44.5	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767846.8	29.926	1884.091	109	Thermal Al2O3 STANDARD	
	1886.3	200.0	200.0	199.9	200.0	35.7	44.5	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767849.8	29.883	1887.091	109	Thermal Al2O3 STANDARD	
	1888.3	199.9	199.9	200.0	200.0	35.8	44.5	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767852.8	29.858	1890.091	109	Thermal Al2O3 STANDARD	
	1892.3	200.0	200.0	200.0	200.0	35.7	44.4	27.0	 0.0	 0.0	27.8	 0.0	 0.0	767855.8	29.852	1893.090	109	Thermal Al2O3 STANDARD	
	1894.3	200.0	200.0	200.0	199.9	35.7	44.5	27.1	 0.0	 0.0	27.8	 0.0	 0.0	767858.8	29.919	1896.090	109	Thermal Al2O3 STANDARD	
	1898.3	200.0	200.0	200.0	200.0	35.8	44.4	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767861.8	29.877	1899.091	108	Thermal Al2O3 STANDARD	
	1900.3	200.2	200.1	200.2	200.2	35.9	44.5	27.2	 0.0	 0.0	28.0	 0.0	 0.0	767864.8	29.938	1902.091	108	Thermal Al2O3 STANDARD	
	1904.3	199.8	200.0	200.1	200.1	35.8	44.5	27.1	 0.0	 0.0	28.0	 0.0	 0.0	767867.8	29.901	1905.091	108	Thermal Al2O3 STANDARD	
	1906.3	200.0	199.9	200.0	200.0	35.8	44.4	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767870.8	29.901	1908.092	108	Thermal Al2O3 STANDARD	
	1910.3	200.0	200.0	200.1	200.0	35.8	44.4	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767873.8	29.901	1911.090	108	Thermal Al2O3 STANDARD	
	1912.3	200.2	200.2	200.1	200.1	35.8	44.4	27.1	 0.0	 0.0	28.0	 0.0	 0.0	767876.8	29.913	1914.090	108	Thermal Al2O3 STANDARD	
	1916.3	200.0	200.0	200.0	200.0	35.8	44.4	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767879.8	29.871	1917.091	108	Thermal Al2O3 STANDARD	
	1918.3	200.0	200.0	200.0	200.0	35.8	44.3	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767882.8	29.938	1920.091	107	Thermal Al2O3 STANDARD	
	1922.3	200.1	200.0	199.9	199.9	35.7	44.3	27.0	 0.0	 0.0	27.9	 0.0	 0.0	767885.8	29.865	1923.091	107	Thermal Al2O3 STANDARD	
	1924.3	200.0	200.0	200.0	200.0	35.8	44.3	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767888.8	29.877	1926.091	107	Thermal Al2O3 STANDARD	
	1928.3	200.0	200.0	200.0	200.0	35.8	44.3	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767891.8	29.901	1929.090	107	Thermal Al2O3 STANDARD	
	1930.3	199.9	200.0	199.9	200.0	35.8	44.3	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767894.8	29.913	1932.091	107	Thermal Al2O3 STANDARD	
	1934.3	200.0	200.0	200.0	200.0	35.8	44.3	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767897.8	29.913	1935.091	107	Thermal Al2O3 STANDARD	
	1936.3	200.0	200.0	200.0	200.0	35.8	44.2	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767900.8	29.907	1938.091	106	Thermal Al2O3 STANDARD	
	1940.3	200.0	200.0	200.0	200.0	35.8	44.2	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767903.8	29.913	1941.091	106	Thermal Al2O3 STANDARD	
	1942.3	200.0	200.0	200.0	200.0	35.8	44.2	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767906.8	29.901	1944.090	106	Thermal Al2O3 STANDARD	
	1946.3	200.0	200.0	200.0	200.0	35.8	44.2	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767909.8	29.938	1947.090	106	Thermal Al2O3 STANDARD	
	1948.3	200.0	200.0	200.0	200.0	35.8	44.2	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767912.8	29.938	1950.091	106	Thermal Al2O3 STANDARD	
	1952.3	200.0	200.0	200.0	200.0	35.8	44.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767915.8	29.883	1953.091	106	Thermal Al2O3 STANDARD	
	1954.3	200.0	199.9	199.9	199.9	35.8	44.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767918.8	29.901	1956.091	106	Thermal Al2O3 STANDARD	
	1958.3	200.0	200.0	200.0	200.0	35.8	44.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767921.8	29.956	1959.091	105	Thermal Al2O3 STANDARD	
	1960.3	200.0	200.0	200.0	200.0	35.8	44.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767924.8	29.907	1962.090	105	Thermal Al2O3 STANDARD	
	1964.3	200.1	200.0	200.0	200.0	35.8	44.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767927.8	29.919	1965.090	105	Thermal Al2O3 STANDARD	
	1966.3	200.0	199.9	200.0	200.0	35.8	44.1	27.0	 0.0	 0.0	27.8	 0.0	 0.0	767930.8	29.889	1968.091	105	Thermal Al2O3 STANDARD	
	1970.3	200.0	200.0	200.0	200.0	35.8	44.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767933.8	29.938	1971.091	105	Thermal Al2O3 STANDARD	
	1972.3	200.0	200.0	199.9	200.0	35.8	44.0	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767936.8	29.919	1974.091	105	Thermal Al2O3 STANDARD	
	1976.3	200.0	200.0	200.0	200.0	35.8	44.0	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767939.8	29.840	1977.091	105	Thermal Al2O3 STANDARD	
	1978.3	200.0	200.0	200.0	199.9	35.8	44.0	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767942.8	29.803	1980.090	104	Thermal Al2O3 STANDARD	
	1982.3	200.0	200.1	200.0	200.0	35.8	44.0	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767945.8	29.883	1983.090	104	Thermal Al2O3 STANDARD	
	1984.3	199.8	199.8	199.8	199.8	35.7	43.9	27.0	 0.0	 0.0	27.9	 0.0	 0.0	767948.8	29.840	1986.092	104	Thermal Al2O3 STANDARD	
	1988.3	200.0	200.0	200.0	200.0	35.8	43.9	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767951.8	29.858	1989.091	104	Thermal Al2O3 STANDARD	
	1990.3	200.2	200.2	200.1	200.2	35.9	44.0	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767954.8	29.889	1992.091	104	Thermal Al2O3 STANDARD	
	1994.3	199.9	199.9	199.9	200.0	35.8	43.9	27.1	 0.0	 0.0	28.0	 0.0	 0.0	767957.8	29.865	1995.091	104	Thermal Al2O3 STANDARD	
	1996.3	199.9	199.9	200.0	200.0	35.8	43.9	27.0	 0.0	 0.0	27.9	 0.0	 0.0	767960.8	29.919	1998.090	104	Thermal Al2O3 STANDARD	
	2000.3	200.0	200.0	200.0	199.9	35.8	43.9	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767963.8	29.834	2001.090	103	Thermal Al2O3 STANDARD	
	2002.3	199.9	200.0	200.0	200.0	35.8	43.9	27.0	 0.0	 0.0	27.9	 0.0	 0.0	767966.8	29.907	2004.091	103	Thermal Al2O3 STANDARD	
	2006.3	200.0	200.0	199.9	199.9	35.8	43.9	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767969.8	29.895	2007.091	103	Thermal Al2O3 STANDARD	
	2008.3	200.0	200.0	200.0	199.8	35.7	43.8	27.0	 0.0	 0.0	27.9	 0.0	 0.0	767972.8	29.950	2010.091	103	Thermal Al2O3 STANDARD	
	2012.3	200.0	200.0	200.0	200.0	35.8	43.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767975.8	29.865	2013.091	103	Thermal Al2O3 STANDARD	
	2014.3	200.1	200.0	200.0	200.0	35.8	43.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767978.8	29.938	2016.090	103	Thermal Al2O3 STANDARD	
	2018.3	200.0	200.0	200.0	199.9	35.8	43.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767981.8	29.871	2019.090	103	Thermal Al2O3 STANDARD	
	2020.3	200.2	200.2	200.2	200.2	35.8	43.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767984.8	29.913	2022.092	102	Thermal Al2O3 STANDARD	
	2024.3	200.0	200.0	199.9	200.0	35.8	43.8	27.0	 0.0	 0.0	27.9	 0.0	 0.0	767987.8	29.852	2025.091	102	Thermal Al2O3 STANDARD	
	2026.3	200.0	200.0	200.0	200.0	35.9	43.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767990.8	29.889	2028.091	102	Thermal Al2O3 STANDARD	
	2030.3	200.0	200.1	200.2	200.2	35.9	43.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767993.8	29.919	2031.091	102	Thermal Al2O3 STANDARD	
	2032.3	199.9	199.9	200.0	200.0	35.8	43.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767996.8	29.858	2034.090	102	Thermal Al2O3 STANDARD	
	2036.3	200.1	200.1	200.0	200.0	35.8	43.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767999.8	29.913	2037.091	102	Thermal Al2O3 STANDARD	
	2038.3	200.0	200.1	200.0	200.0	35.8	43.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	768002.8	29.858	2040.091	102	Thermal Al2O3 STANDARD	
	2042.3	200.0	200.0	199.9	200.0	35.8	43.7	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768005.8	29.938	2043.091	101	Thermal Al2O3 STANDARD	
	2044.3	200.0	200.1	200.0	200.0	35.8	43.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	768008.8	29.913	2046.092	101	Thermal Al2O3 STANDARD	
	2048.3	200.1	200.1	200.0	200.1	35.8	43.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	768011.8	29.895	2049.090	101	Thermal Al2O3 STANDARD	
	2050.3	200.0	200.0	200.1	200.3	35.9	43.8	27.1	 0.0	 0.0	28.0	 0.0	 0.0	768014.8	29.926	2052.090	101	Thermal Al2O3 STANDARD	
	2054.3	200.0	199.9	199.8	199.8	35.7	43.5	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768017.8	29.889	2055.091	101	Thermal Al2O3 STANDARD	
	2056.3	200.0	200.0	199.9	200.0	35.8	43.6	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768020.8	29.913	2058.091	101	Thermal Al2O3 STANDARD	
	2060.3	199.9	200.0	199.9	200.0	35.8	43.6	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768023.8	29.901	2061.091	100	Thermal Al2O3 STANDARD	
	2062.3	200.0	200.0	200.0	200.0	35.8	43.6	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768026.8	29.956	2064.091	100	Thermal Al2O3 STANDARD	
	2066.3	200.0	200.0	200.0	200.0	35.8	43.6	27.1	 0.0	 0.0	27.9	 0.0	 0.0	768029.8	29.938	2067.090	100	Thermal Al2O3 STANDARD	
	2068.3	200.1	200.1	200.0	200.0	35.8	43.5	27.1	 0.0	 0.0	27.9	 0.0	 0.0	768032.8	29.852	2070.090	100	Thermal Al2O3 STANDARD	
	2072.3	199.9	200.0	199.9	200.0	35.8	43.5	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768035.8	29.919	2073.091	100	Thermal Al2O3 STANDARD	
	2074.3	199.9	200.0	200.0	200.0	35.8	43.5	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768038.8	29.889	2076.092	100	Thermal Al2O3 STANDARD	
	2078.3	199.9	200.0	200.0	200.0	35.8	43.5	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768041.8	29.926	2079.091	100	Thermal Al2O3 STANDARD	
	2080.3	200.0	200.0	200.0	200.0	35.8	43.5	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768044.8	29.871	2082.091	99	Thermal Al2O3 STANDARD	
	2084.3	200.0	200.0	199.9	200.0	35.8	43.5	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768047.8	29.926	2085.090	99	Thermal Al2O3 STANDARD	
	2086.3	200.0	199.9	199.9	200.0	35.8	43.5	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768050.8	29.858	2088.090	99	Thermal Al2O3 STANDARD	
	2090.3	200.0	200.0	200.0	200.0	35.8	43.5	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768053.8	29.889	2091.091	99	Thermal Al2O3 STANDARD	
	2092.3	199.9	199.9	199.8	199.8	35.7	43.5	27.1	 0.0	 0.0	28.0	 0.0	 0.0	768056.8	29.926	2094.091	99	Thermal Al2O3 STANDARD	
	2096.3	200.0	200.0	200.0	200.0	35.8	43.4	27.1	 0.0	 0.0	27.8	 0.0	 0.0	768059.8	29.889	2097.091	99	Thermal Al2O3 STANDARD	
	2098.3	200.0	200.0	200.0	199.9	35.8	43.4	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768062.8	29.895	2100.091	99	Thermal Al2O3 STANDARD	
	2102.3	200.0	200.0	199.9	200.0	35.8	43.4	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768065.8	29.883	2103.090	98	Thermal Al2O3 STANDARD	
	2104.3	200.0	200.0	200.0	200.0	35.8	43.4	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768068.8	29.919	2106.090	98	Thermal Al2O3 STANDARD	
	2108.3	200.0	200.0	200.0	200.0	35.8	43.3	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768071.8	29.865	2109.091	98	Thermal Al2O3 STANDARD	
	2110.3	200.0	200.0	200.0	200.0	35.8	43.4	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768074.8	29.901	2112.091	98	Thermal Al2O3 STANDARD	
	2114.3	200.0	200.0	200.0	200.0	35.8	43.3	27.1	 0.0	 0.0	28.0	 0.0	 0.0	768077.8	29.926	2115.091	98	Thermal Al2O3 STANDARD	
	2116.3	200.0	200.0	200.0	200.1	35.8	43.3	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768080.8	29.883	2118.091	98	Thermal Al2O3 STANDARD	
	2120.3	200.0	200.0	200.0	200.0	35.8	43.3	27.1	 0.0	 0.0	27.9	 0.0	 0.0	768083.8	29.895	2121.090	98	Thermal Al2O3 STANDARD	
	2122.3	199.9	200.0	200.1	200.0	35.8	43.3	27.1	 0.0	 0.0	27.9	 0.0	 0.0	768086.8	29.895	2124.090	97	Thermal Al2O3 STANDARD	
	2126.3	199.9	200.0	200.0	200.0	35.8	43.3	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768089.8	29.919	2127.091	97	Thermal Al2O3 STANDARD	
	2128.3	199.9	200.0	200.0	200.0	35.7	43.1	26.9	 0.0	 0.0	27.8	 0.0	 0.0	768092.8	29.883	2130.091	97	Thermal Al2O3 STANDARD	
	2132.3	200.0	200.0	200.0	200.0	35.8	43.2	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768095.8	29.883	2133.091	97	Thermal Al2O3 STANDARD	
	2134.3	200.0	200.0	200.0	200.0	35.8	43.2	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768098.8	29.883	2136.091	97	Thermal Al2O3 STANDARD	
	2138.3	200.0	200.0	200.1	200.0	35.8	43.2	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768101.8	29.895	2139.090	97	Thermal Al2O3 STANDARD	
	2140.3	199.9	199.9	200.0	200.0	35.8	43.2	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768104.8	29.865	2142.091	97	Thermal Al2O3 STANDARD	
	2144.3	200.0	200.0	200.0	200.0	35.8	43.2	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768107.8	29.919	2145.091	96	Thermal Al2O3 STANDARD	
	2146.3	200.1	200.0	200.0	200.0	35.8	43.2	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768110.8	29.901	2148.091	96	Thermal Al2O3 STANDARD	
	2150.3	199.8	199.9	199.9	199.9	35.8	43.1	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768113.8	29.852	2151.091	96	Thermal Al2O3 STANDARD	
	2152.3	200.0	200.0	200.1	200.0	35.8	43.1	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768116.8	29.926	2154.090	96	Thermal Al2O3 STANDARD	
	2156.3	200.0	200.0	200.0	200.0	35.8	43.1	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768119.8	29.907	2157.090	96	Thermal Al2O3 STANDARD	
	2158.3	200.0	200.0	200.0	200.0	35.8	43.1	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768122.8	29.889	2160.091	96	Thermal Al2O3 STANDARD	
	2162.3	200.0	200.0	200.0	200.0	35.8	43.1	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768125.8	29.865	2163.091	96	Thermal Al2O3 STANDARD	
	2164.3	200.0	200.0	200.0	200.1	35.8	43.1	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768128.8	29.895	2166.091	95	Thermal Al2O3 STANDARD	
	2168.3	200.0	200.0	200.0	200.0	35.8	43.1	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768131.8	29.883	2169.091	95	Thermal Al2O3 STANDARD	
	2170.3	199.9	200.0	200.0	200.0	35.8	43.1	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768134.8	29.901	2172.090	95	Thermal Al2O3 STANDARD	
	2174.3	200.0	200.0	200.0	200.0	35.8	43.0	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768137.8	29.895	2175.090	95	Thermal Al2O3 STANDARD	
	2176.3	200.0	200.0	200.0	200.0	35.8	43.0	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768140.8	29.895	2178.091	95	Thermal Al2O3 STANDARD	
	2180.3	199.9	200.0	200.1	200.1	35.8	43.0	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768143.8	29.944	2181.091	95	Thermal Al2O3 STANDARD	
	2182.3	200.0	200.0	200.0	200.1	35.8	43.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	768146.8	29.932	2184.092	94	Thermal Al2O3 STANDARD	
	2186.3	200.0	200.0	200.0	200.0	35.8	43.0	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768149.8	29.877	2187.091	94	Thermal Al2O3 STANDARD	
	2188.3	200.0	200.0	200.0	200.0	35.9	43.0	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768152.8	29.858	2190.090	94	Thermal Al2O3 STANDARD	
	2192.3	200.0	200.0	200.1	200.0	35.8	43.0	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768155.8	29.901	2193.090	94	Thermal Al2O3 STANDARD	
	2194.3	200.0	200.0	200.0	200.0	35.8	42.9	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768158.8	29.944	2196.091	94	Thermal Al2O3 STANDARD	
	2198.3	200.0	200.0	200.0	200.0	35.8	42.9	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768161.8	29.901	2199.091	94	Thermal Al2O3 STANDARD	
	2200.3	200.0	200.0	200.0	200.0	35.8	42.9	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768164.8	29.834	2202.091	94	Thermal Al2O3 STANDARD	
	2204.3	200.0	200.0	200.1	200.0	35.8	42.9	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768167.8	29.962	2205.091	93	Thermal Al2O3 STANDARD	
	2206.3	200.0	200.0	200.0	200.1	35.8	42.9	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768170.8	29.907	2208.090	93	Thermal Al2O3 STANDARD	
	2210.3	200.0	200.0	200.0	200.0	35.8	42.8	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768173.8	29.932	2211.090	93	Thermal Al2O3 STANDARD	
	2212.3	200.0	199.9	200.0	200.0	35.8	42.9	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768176.8	29.980	2214.091	93	Thermal Al2O3 STANDARD	
	2216.3	200.0	200.0	200.2	200.2	35.9	42.9	27.1	 0.0	 0.0	27.9	 0.0	 0.0	768179.8	29.926	2217.092	93	Thermal Al2O3 STANDARD	
	2218.3	200.0	200.0	200.0	200.0	35.8	42.8	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768182.8	29.938	2220.091	93	Thermal Al2O3 STANDARD	
	2222.3	199.9	199.8	199.8	199.9	35.7	42.7	26.9	 0.0	 0.0	27.8	 0.0	 0.0	768185.8	29.901	2223.091	93	Thermal Al2O3 STANDARD	
	2224.3	200.0	200.0	200.0	200.0	35.8	42.8	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768188.8	29.846	2226.090	92	Thermal Al2O3 STANDARD	
	2228.3	199.9	200.0	200.1	200.0	35.8	42.8	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768191.8	29.907	2229.090	92	Thermal Al2O3 STANDARD	
	2230.3	199.8	199.8	199.8	199.9	35.7	42.7	27.0	 0.0	 0.0	27.8	 0.0	 0.0	768194.8	29.901	2232.092	92	Thermal Al2O3 STANDARD	
	2234.3	200.0	200.0	200.0	200.1	35.8	42.8	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768197.8	29.932	2235.091	92	Thermal Al2O3 STANDARD	
	2236.3	200.0	200.0	200.0	200.0	35.8	42.7	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768200.8	29.950	2238.091	92	Thermal Al2O3 STANDARD	
	2240.3	199.8	199.9	199.9	200.1	35.8	42.8	27.1	 0.0	 0.0	27.9	 0.0	 0.0	768203.8	29.877	2241.091	92	Thermal Al2O3 STANDARD	
	2242.3	200.1	200.1	200.1	200.1	35.8	42.8	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768206.8	29.926	2244.090	92	Thermal Al2O3 STANDARD	
	2246.3	200.0	200.0	200.0	200.0	35.8	42.7	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768209.8	29.907	2247.092	91	Thermal Al2O3 STANDARD	
	2248.3	200.0	200.0	200.0	200.0	35.8	42.7	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768212.8	29.895	2250.091	91	Thermal Al2O3 STANDARD	
	2252.3	200.0	200.0	200.1	200.1	35.8	42.7	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768215.8	29.840	2253.091	91	Thermal Al2O3 STANDARD	
	2254.3	200.0	200.0	200.0	200.0	35.8	42.6	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768218.8	29.895	2256.091	91	Thermal Al2O3 STANDARD	
	2258.3	200.0	200.0	200.0	200.0	35.8	42.6	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768221.8	29.889	2259.090	91	Thermal Al2O3 STANDARD	
	2260.3	200.0	200.1	200.0	200.0	35.8	42.6	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768224.8	29.907	2262.091	91	Thermal Al2O3 STANDARD	
	2264.3	200.0	200.1	200.0	200.1	35.8	42.6	27.0	 0.0	 0.0	27.9	 0.0	 0.0	768227.8	29.889	2265.091	91	Thermal Al2O3 STANDARD	
